cluster,states,type
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WI,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
0,WV,public_coverage
